1.083e-09	0.040341
1.084e-09	0.040274
1.085e-09	0.040208
1.086e-09	0.040142
1.087e-09	0.040075
1.088e-09	0.040009
1.089e-09	0.039943
1.09e-09	0.039877
1.091e-09	0.03981
1.092e-09	0.039744
1.093e-09	0.039678
1.094e-09	0.039611
1.095e-09	0.039546
1.096e-09	0.039481
1.097e-09	0.039416
1.098e-09	0.039351
1.099e-09	0.039286
1.1e-09	0.039221
1.101e-09	0.039156
1.102e-09	0.039091
1.103e-09	0.039026
1.104e-09	0.038962
1.105e-09	0.038897
1.106e-09	0.038833
1.107e-09	0.038769
1.108e-09	0.038705
1.109e-09	0.03864
1.11e-09	0.038576
1.111e-09	0.038512
1.112e-09	0.038448
1.113e-09	0.038384
1.114e-09	0.038319
1.115e-09	0.038255
1.116e-09	0.038191
1.117e-09	0.038127
1.118e-09	0.038063
1.119e-09	0.037998
1.12e-09	0.037934
1.121e-09	0.03787
1.122e-09	0.037806
1.123e-09	0.037744
1.124e-09	0.037681
1.125e-09	0.037618
1.126e-09	0.037555
1.127e-09	0.037492
1.128e-09	0.037429
1.129e-09	0.037367
1.13e-09	0.037304
1.131e-09	0.037241
1.132e-09	0.037178
1.133e-09	0.037115
1.134e-09	0.037052
1.135e-09	0.036991
1.136e-09	0.03693
1.137e-09	0.036869
1.138e-09	0.036809
1.139e-09	0.036748
1.14e-09	0.036687
1.141e-09	0.036627
1.142e-09	0.036566
1.143e-09	0.036505
1.144e-09	0.036445
1.145e-09	0.036386
1.146e-09	0.036328
1.147e-09	0.03627
1.148e-09	0.036212
1.149e-09	0.036153
1.15e-09	0.036095
1.151e-09	0.036037
1.152e-09	0.035979
1.153e-09	0.035921
1.154e-09	0.035866
1.155e-09	0.03581
1.156e-09	0.035755
1.157e-09	0.035699
1.158e-09	0.035644
1.159e-09	0.035588
1.16e-09	0.035532
1.161e-09	0.035477
1.162e-09	0.035421
1.163e-09	0.035368
1.164e-09	0.035316
1.165e-09	0.035264
1.166e-09	0.035211
1.167e-09	0.035159
1.168e-09	0.035106
1.169e-09	0.035054
